code_station,libelle_station,code_departement,libelle_departement,code_commune,libelle_commune,code_region,libelle_region,code_bassin,libelle_bassin,code_cours_eau,libelle_cours_eau,code_campagne,code_reseau,libelle_reseau,code_ecoulement,libelle_ecoulement,longitude,latitude,date_campagne,nombre_modalite_ecoulement,code_type_campagne,libelle_type_campagne,uri_reseau,Annee
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,74060,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2017-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,73050,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2017-06-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,72015,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2017-05-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,69171,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2016-09-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,69051,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2016-09-24,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2016
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,68295,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2016-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,68256,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2016-07-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,68128,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2016-06-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,67904,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2016-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,67544,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2015-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,67390,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2015-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,67263,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2015-07-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,67017,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2015-06-30,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2015
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,66801,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2015-05-22,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,65451,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2014-09-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,64666,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2014-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,63780,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2014-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,63201,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2014-06-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,62253,0000000134,Onde OFB,1,Ecoulement visible,2.823345678,48.141568492,2014-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,1212,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2013-10-23,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2013
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,1126,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2013-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,905,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2013-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,798,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2013-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,735,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2013-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,643,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2012-10-24,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2012
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,542,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2012-09-21,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,437,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2012-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,304,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2012-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,171,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2012-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4290001,Betz à Bransles,77,Seine-et-Marne,77050,BRANSLES,11,Ile-de-France,03,Seine-Normandie,F4298000,Le Betz,68,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.823345678,48.141568492,2012-05-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,97275,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2023-04-27,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,97099,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2023-03-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,96824,0000000134,Onde OFB,1f,Ecoulement visible faible,2.740603615,48.15448062,2022-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,96651,0000000134,Onde OFB,1f,Ecoulement visible faible,2.740603615,48.15448062,2022-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,96506,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2022-07-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,96352,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2022-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,96166,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2022-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,95910,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2021-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,95822,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2021-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,95680,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2021-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,95543,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2021-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,95425,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2021-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,95123,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2020-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,94976,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2020-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,94842,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2020-07-29,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,94677,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2020-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,94549,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2020-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,91511,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2019-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,90563,0000000134,Onde OFB,1f,Ecoulement visible faible,2.740603615,48.15448062,2019-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,89455,0000000134,Onde OFB,1f,Ecoulement visible faible,2.740603615,48.15448062,2019-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,89152,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2019-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,88804,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2019-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,83656,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2018-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,82656,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2018-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,81650,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2018-07-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,80806,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2018-06-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,80805,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2018-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,77259,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2017-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,76366,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2017-08-28,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,74060,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2017-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,73050,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2017-06-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,72015,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2017-05-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,69171,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2016-09-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,69051,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2016-09-24,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2016
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,68295,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2016-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,68256,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2016-07-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,68128,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2016-06-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,67904,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2016-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,67544,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2015-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,67390,0000000134,Onde OFB,1f,Ecoulement visible faible,2.740603615,48.15448062,2015-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,67263,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2015-07-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,67017,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2015-06-30,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2015
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,66801,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2015-05-22,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,65451,0000000134,Onde OFB,1,Ecoulement visible,2.740603615,48.15448062,2014-09-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,64666,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2014-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,63780,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2014-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
F4360001,Fusain à Chateau-Landon,77,Seine-et-Marne,77099,CHATEAU-LANDON,11,Ile-de-France,03,Seine-Normandie,F43-0400,Le Fusain,63201,0000000134,Onde OFB,1a,Ecoulement visible acceptable,2.740603615,48.15448062,2014-06-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
